n_keypoints,frames,prop_kp,rep_id,toxic,sl,logsl,moved:cos_theta_pi,moved:cos_2theta,shape,scale,kappa1,kappa2,on_toxic,ava_mean_toxin,ava_switch_toxin,var_toxic_12,var_toxic_24,sl_mean_obs,sl_kurt_obs,prob_move_obs,n_valid_frames
667,1213,0.549876339653751,85,-1.297780858704221,0.005137353908178846,0.6038837671381432,-0.9510755102025671,-1.7780563736131079,0.8665541174881151,-408.40942271835286,0.3935222056143476,0.4675027628769377,0.11394302848575712,0.24857636111295522,0.14424588888764517,0.16316315812685694,0.1356530262753891,97.70040715805558,10.891926175490338,0.08845577211394302,667
910,1213,0.7502061005770816,92,-0.26076467002932774,0.010664896455757078,1.3061298586959156,0.030134752935255634,-0.1982834876681463,1.8679671804979359,63.138734898740786,0.09424399581873297,-0.1982834876681463,0.23626373626373626,0.29030341589155334,0.02127325445661019,0.2383919646992857,0.4959940882191069,21.19810576371933,76.16901459240765,0.03076923076923077,910
911,1213,0.7510305028854081,93,-0.21919536742296614,0.004928791656964077,0.91588164128352,-0.39468185196932004,-0.04261526905391329,1.2837728650707834,213.54821020511,-0.09280564564767746,0.08633164416637588,0.4281009879253567,0.48117141697985216,0.14246883811414277,0.7093962286475656,0.8157528634446365,38.2621947933031,32.925200168250846,0.06805708013172337,911
903,1213,0.7444352844187964,94,-0.3842820608667183,0.005188387737044488,0.5855419779252771,-0.46863864745556894,-0.6006565372348573,0.9110985018623983,4669.444763078587,-0.20607650603785166,0.8462998629982259,0.28792912513842744,0.3820479808403338,0.16473280368118365,0.47604007364457,0.7242314982076259,60.25996414855576,20.337439797074385,0.07751937984496124,903
702,893,0.786114221724524,95,-0.7061188972074326,0.007654715417846471,0.54918499122895,-0.45974244018055227,-0.1725338356877339,0.9347835745048675,1155.5751698995805,-0.007000001343712592,0.14234216296913887,0.10683760683760683,0.3576737025758406,0.12342380839007021,0.16568853985039858,0.14807258572841145,45.26266612069116,24.14307062177086,0.07834757834757834,702
740,1212,0.6105610561056105,96,0.17559085312693978,0.005510432548663322,0.46643954558299927,-2.416698443969247,0.20016160485136908,0.7385622190961931,-247.3315407442072,-1.051028263256683,0.7410615144341013,0.24864864864864866,0.5869301343321083,0.19305998065651112,0.12092863083136662,0.16998058100596553,185.49256756535064,4.4681730262587145,0.21891891891891893,740
617,893,0.6909294512877939,97,0.08125667591022404,0.015963643596172278,2.7363401307430695,-0.7846999922788135,8.305679065740436e-4,3.4391524147638552,30.4110557000793,0.08193990717740063,8.305679065740436e-4,0.11021069692058347,0.4336371273660199,0.13084092278204923,0.33960302166603307,0.29176127794448714,14.386049600383302,79.9260184396675,0.019448946515397084,617
452,1192,0.37919463087248323,98,-0.037252030374458095,0.003219719121991843,0.9858119943067124,-0.745942375810183,-0.6067359963011878,1.3140520947137557,364.9617027446757,-0.1617448948079212,0.44716719590256426,0.20353982300884957,0.45010725627932674,0.1292232653245089,0.11921497857326734,0.1263677491955675,55.06042072886299,31.234049360048868,0.09734513274336283,452
1082,1213,0.8920032976092334,99,0.06492920889224374,0.01320811767897639,1.9365979927313872,-0.29773916780081966,-0.14125964310831027,2.529044200048582,40.52566822869782,-0.29773916780081966,0.05108090374332938,0.3197781885397412,0.5356262207458021,0.04429988318335251,0.501451501706387,0.7275926961272057,15.632892270476935,88.45509114907571,0.02033271719038817,1082
978,1168,0.8373287671232876,100,-0.3271610905280929,0.0024895252278391974,2.669297872452275,-0.37223804185960147,-0.4518298140551332,3.3887794290385576,26.814644999230783,-0.027987210609661528,0.137503079279664,0.2331288343558282,0.431578848214548,0.12796443605756405,0.5331028625575823,0.5335997652348607,18.085460998469205,60.19685615795343,0.022494887525562373,978
694,1213,0.5721352019785655,101,0.09956506925070695,0.004499645070541194,0.8025133907788511,-0.53075436120301,-0.39364589824223317,1.1780156300328606,229.33617923455517,0.2930864707898927,0.347091664616741,0.3414985590778098,0.509251614240012,0.10536332989961192,0.47059429449106266,0.4941648464211356,42.37781595503455,33.04955619848364,0.056195965417867436,694
1090,1213,0.8985985160758451,102,-0.03872446268514391,-0.009839505014195494,5.238333342575614,-0.46932407487746425,-0.25712353209033423,6.0873095294147,12.010496123388897,-0.17454867526132578,0.12906528834937647,0.10550458715596331,0.2783724204575545,0.04245540290957355,0.2826366842282955,0.32833636450811265,11.565556704239935,133.54112864559679,0.009174311926605505,1090
855,1213,0.7048639736191261,103,-0.04609737111245185,0.004133725471997772,0.715861349880221,-0.5610784538327641,-0.1266868558966744,1.064127370696014,483.58933899383436,0.11657019877058061,0.21934991383915675,0.49005847953216375,0.5122238444054726,0.11415460206892805,0.1835049481973889,0.20743729561352264,56.18402296596605,22.479296959780118,0.08187134502923976,855
827,1168,0.7080479452054794,104,-0.803055622673291,0.0011609731470768785,3.904834665201947,-0.17838353858961836,-1.0699495712033378,4.534734036897133,31.390851293111854,0.23417345343977147,-0.07887457008482146,0.1777509068923821,0.305156065633009,0.08810767137653024,0.09558733366344624,0.08560884675085101,19.076810349584157,82.5273446729331,0.03506650544135429,827
1036,1213,0.854080791426216,105,0.29251774155192883,0.010812399954831922,1.2859723153089473,-0.23223193110317666,-0.2019472095373232,1.8132810415196976,80.92336313143042,-0.0904305806543341,0.05680120212150214,0.5125482625482626,0.6291238930036755,0.12587506495539103,0.13971413623805462,0.20286275142997662,22.762835144351893,53.56461397519876,0.04343629343629344,1036
563,1213,0.46413849958779885,106,0.945547455574567,0.0035526303677573755,0.630247753668699,-1.41753356623935,-0.7756041460038883,0.9811378032350907,-424.2449360486845,-0.5181949092094823,0.7340831899329483,0.8188277087033747,0.6591803470914374,0.22478866620776256,0.15379808501466255,0.1736286223372648,293.2496559263397,2.4581876980627686,0.42451154529307283,563
764,1213,0.629843363561418,107,0.1644098677250004,0.005573402055921077,0.8090799683754532,-0.5958127461541367,-0.5036314533933878,1.220110251847701,180.21023442563026,0.4475392498716251,0.30855981367926544,0.7329842931937173,0.568303569189746,0.18216989376093218,0.1285072104311005,0.12778256015798334,36.95213482450934,35.14778799636017,0.04450261780104712,764
987,1120,0.88125,108,-0.010601394900470325,0.004017874004684688,0.7704061747370783,-0.35211951948478676,0.010185384607462218,1.1492651030593644,375.0283772949528,-0.26655321385432734,0.15040087971359253,0.5775075987841946,0.48259676470793555,0.10221522771803604,0.12513678425249064,0.1474286357358712,56.67343995762705,19.900624337440643,0.0972644376899696,987
1047,1209,0.8660049627791563,109,-0.3638505898757106,0.0039632815178635115,0.5257145242685926,-1.0342390500595222,0.07412986314879833,0.8303022210197806,-593.0037083775175,-0.10047838788319474,0.24833220596687083,0.49283667621776506,0.4090145563352499,0.21712750895075944,0.21036203773330364,0.24085297588433907,133.7091631324033,6.449176629210238,0.19675262655205347,1047
886,1209,0.7328370554177006,111,-0.05022793692238519,0.0041808649014134615,0.4257523991716765,-0.9779395843167669,-0.24538402045982072,0.7373122677964408,-655.8020637101863,-0.25645580314332106,0.3029817166021291,0.3239277652370203,0.4900004637970769,0.15942284870757134,0.5876566407700279,0.7445327780472032,117.32278656147626,8.33003696984841,0.136568848758465,886
1045,1207,0.8657829328914665,113,-0.18135769874607174,0.005243233844639901,0.7121046535741166,-1.0455629926669248,-0.7829532524902162,1.0062898280803245,-793.4587811172495,0.012320488042421696,0.7865505192618484,0.3674641148325359,0.44659264385633646,0.15030822742797606,0.37371846727017033,0.49439510562681943,73.8652635284804,14.781891279158982,0.10526315789473684,1045
982,1207,0.8135874067937034,114,-0.22158527484539747,0.005647722661307201,0.5370774526008049,-0.7330667889603838,-0.2673126925267607,0.8490616446617434,-1568.957700204195,-0.07607905488791733,0.5576340815154363,0.31568228105906315,0.41808875258113803,0.17830408883942175,0.12383476991919126,0.14653488511414342,62.26842875650237,18.754829505124782,0.0835030549898167,982
967,1188,0.813973063973064,115,0.4543724835673922,0.005319826811011764,0.5933233724918665,-0.6790552525526053,-0.17717986041286915,0.9469580202753232,-6648.079710396016,-0.11767357994775918,0.30165614024755244,0.5346432264736298,0.5306395906123149,0.1933654464535333,0.21861159148674283,0.2377487263806091,68.42564070895315,12.780464909828076,0.10548086866597725,967
941,1205,0.7809128630705394,129,0.400127310345969,0.006991616658988704,1.5317399790757598,-0.20053757154421023,-0.38588015957007227,2.00523429556939,73.87727222489063,0.030977164378609506,0.2241551161414116,0.6089266737513284,0.6631390849713705,0.1338041178138913,0.13069676272914105,0.17094465999058528,23.07155274821563,48.64351179322382,0.03506907545164718,941
948,1206,0.7860696517412935,130,0.01856299373699333,0.006361879134420069,0.6651574400011493,-0.5288113433657127,-0.2965832936157591,1.0384798756119336,829.5866466340883,0.1430649748845637,0.16289678864297163,0.4219409282700422,0.5360492959608084,0.18576789681100261,0.6852519049470469,0.8563048124668295,49.31903617571606,19.691067495112126,0.08227848101265822,948
344,891,0.38608305274971944,131,1.6870472868293847,0.003172720815274755,1.3871361622857057,-0.5142331479954102,-0.4976924214321995,1.747432488281512,127.02500972977317,0.39895126260452896,0.33143890042798285,0.7848837209302325,0.801251798404495,0.09619187275637824,0.7421724245253657,0.7956067551878243,32.61758429044958,45.16076551322493,0.055232558139534885,344
848,1206,0.703150912106136,132,0.13099973634158762,0.004809757813926278,0.7812526919095782,-0.4303376732354363,-0.10396141040279318,1.1590330186353175,217.95499124797468,-0.0019206616170780455,0.09968791144536719,0.8125,0.5798228771563837,0.0034523005885376103,0.0857090412943057,0.08403964538892049,40.18715430603394,33.39403141117232,0.05188679245283019,848
786,1206,0.6517412935323383,133,-0.2852030602897836,0.005972358613763421,0.9236521819349357,-0.4035889885821935,-0.8247239978655477,1.320602842595242,201.34996208553144,-0.0475763815992436,0.06834268080372086,0.2430025445292621,0.3931287497227849,0.11365254722531579,0.10048808240507845,0.10347857879413595,36.26649499136991,36.02567751598508,0.04071246819338423,786
881,1206,0.7305140961857379,134,-0.415492470520289,0.0063290163965341395,0.46045891411650247,-0.6718582487675325,-0.37807713407271704,0.7562846693286891,-681.4311792762375,-0.1335426730093613,0.24679453627510872,0.5300794551645857,0.2757553634019584,0.11751269074186628,0.07800599047019949,0.13863900635335752,60.82190812285203,16.49034870714985,0.07150964812712826,881
992,1207,0.8218724109362054,135,0.18105528133442944,0.005452163734289107,1.095753978790964,-0.5276451494536848,-0.19825916654490763,1.5422945260541914,101.99430403111099,0.18915793830400418,0.20652627646405888,0.686491935483871,0.5635489491589426,0.14204732309872667,0.10103875778251432,0.11915982756512891,29.26531758388148,52.93483470719971,0.03125,992
903,1207,0.748135874067937,136,-1.5201119853367981,0.0017325075619766166,0.9682453862932335,-0.6366717572064017,-0.28195140533294016,1.3089073254360595,595.8274126920458,0.49619269566991286,0.5931846100187986,0.13510520487264674,0.3996300850278388,0.3090881784984883,0.472631697307022,0.5456574618758372,99.88375632274516,5.582532165235532,0.18383167220376523,903
807,1205,0.6697095435684647,137,-0.6240234349636785,0.0055141692539446945,0.6850207786234417,-0.6319339209933025,-0.19531080155976,1.0279634329517329,1491.2167196994603,0.0017839468480904674,0.07450520072006611,0.3506815365551425,0.4202923334594089,0.16487735789093277,0.15287703600083125,0.1880355434116007,55.45192735938655,19.285083078408388,0.08302354399008674,807
857,1206,0.7106135986733002,138,-0.021870002582741122,0.006128955975677114,0.9541365274702645,-0.4645451594662534,0.008611430825763619,1.3372961063435507,226.36640036275912,0.2197162257878068,0.1701344802555452,0.6277712952158693,0.5096382519470297,0.15181117496534355,0.14317839826024253,0.18023111708534734,36.307019161723005,37.25833585764123,0.05484247374562427,857
914,1206,0.75787728026534,139,-0.1872469555634099,0.006168342914860421,1.3595884632788118,-0.333553681686344,0.019143422860361962,1.8676265618610692,72.72014167890953,-0.02103763912815293,0.2774591506614254,0.2603938730853392,0.4389789785703923,0.08604898419840354,0.5613188488660187,0.772160031927852,25.49684787666829,74.91051572230899,0.030634573304157548,914
830,1206,0.6882255389718076,140,0.8101710102552747,0.008316141333131636,0.5037162370017988,-0.7664010445101322,-0.9399692310477991,0.8837198743099532,-1041.0677731967994,0.09782053620357878,0.49678700007441823,0.6144578313253012,0.6781092359354164,0.13944052906921092,0.35914340954617135,0.49982676874628873,51.63440842888249,18.947069204829276,0.056626506024096385,830
918,1207,0.7605633802816901,141,-0.6040047735203713,0.00526079798472977,1.0038800033150228,-0.34400083429100814,-0.11790230843329554,1.4078682162839473,175.00010819897733,-0.34400083429100814,0.29537256752080404,0.1318082788671024,0.3617848876186745,0.09663136147767738,0.07528500130800465,0.07373255754411202,36.80093246184194,31.171031354380247,0.06318082788671024,918
894,1207,0.7406793703396851,142,0.3428782525790604,0.027385968679488323,5.162692626874123,-0.5485125381372347,-0.10457482484057941,6.043692986692224,16.550855888942667,0.14777045179168358,-0.10457482484057941,0.17225950782997762,0.44539244354185986,0.05866772137024388,0.4215022518738234,0.45591595609674274,10.03459654374934,29.775008739538645,0.010067114093959731,894
962,1207,0.7970173985086992,143,-0.4784372327071554,-0.002837353122401406,3.508671318093589,-0.48662361601997506,-0.26879108480953673,4.14186672181967,23.65720460159579,0.07929963840723986,0.08319757324665389,0.38461538461538464,0.36377705982932435,0.06015283550793036,0.3991200813531299,0.4839182492466656,16.055441148108002,147.8882013191527,0.016632016632016633,962
977,1207,0.8094449047224523,144,-0.13291116893778007,1.9290188328635252e-4,2.5621814718613,-0.32329095735265645,-0.45117134724435404,3.096388568835814,37.7516859536522,0.044102235322398764,0.15395328849439127,0.3398157625383828,0.3508784426051876,0.0492011060180271,0.36291458770797613,0.5656222004820325,20.025889185784614,127.79732245184493,0.02456499488229273,977
958,1201,0.79766860949209,145,0.06664654252477055,0.00531483597068506,0.5360293183060316,-1.014121937874018,-0.27673332515742055,0.8509034057293557,-869.271944898315,-0.14580864887122214,0.6558139840873332,0.2045929018789144,0.578687617316479,0.17338867142791484,0.09341603493907931,0.10062651005352555,75.59333992578952,11.664363644342297,0.10020876826722339,958
985,1201,0.8201498751040799,146,-0.49650260257284773,0.007191984895822644,0.4212518666618412,-1.5205180747600322,-1.1201220183295661,0.7075158010706353,-243.3806993105356,-0.43685368123475765,0.4069698638964119,0.15228426395939088,0.3240879245885102,0.12330964418658026,0.06468401238303426,0.0610661824764204,92.83383476613716,8.687279857769044,0.1065989847715736,985
846,1202,0.7038269550748752,147,0.058638326186123184,0.011923296336779741,1.5076692691703062,-0.20181186610678314,-0.3650157787615658,2.0854843645328516,64.09614522440611,0.06469287432959481,0.16382506733147678,0.16666666666666666,0.3209145217099595,0.026418675439178918,0.256988361977733,0.39977936514415086,20.993431938446992,68.66027708624567,0.037825059101654845,846
1083,1203,0.9002493765586035,149,0.395534123892387,0.002104091124969405,2.760384208201293,-0.543934046695735,-0.2962224937359756,3.480742844629914,23.48165418747556,0.11074215260292697,0.25856811647919614,0.2188365650969529,0.2863321441602515,0.07490520296084076,0.0973780596220519,0.12770907794731165,16.11592882383146,139.1815698152494,0.018467220683287166,1083
779,1203,0.6475477971737323,150,0.36290394982424473,0.0030404725516616888,1.1587177411369383,-0.5321688926637023,-0.45981184405647085,1.6264128645166565,85.94771401104002,0.20254631513241717,0.3887671309625849,0.7278562259306803,0.7194077427961618,0.09840704538812302,0.13148878797699898,0.14520421857139582,31.883252133014064,56.08978190453697,0.038510911424903725,779
790,1203,0.656691604322527,151,-1.318616606466454,0.004137565396965996,1.2311235746788278,-0.7004171627356146,-0.6177483644381094,1.6915915382431184,106.1646413660009,0.4295585446712602,0.6356177794784821,0.14556962025316456,0.18948557423544105,0.1249250824812561,0.3701896351401838,0.46828650536055405,33.955951057301,52.60278597034319,0.030379746835443037,790
793,1200,0.6608333333333334,152,-0.8464380435702789,-0.0016324431111839793,2.556078314483391,-0.7656332034066752,-1.3950096565076335,3.1300158028029204,33.83303935805972,0.12017561116526176,0.4241611474512519,0.30012610340479196,0.4810872462369706,0.0878072345415828,0.47258439339637076,0.694630261873822,20.553809547819064,114.4710255922691,0.021437578814627996,793
908,1201,0.7560366361365529,154,0.08590631512823668,0.004938712229453645,0.6733068124940638,-1.0157182375451461,-0.2894985707368585,1.0301549417429658,410.9032635937403,-0.0940443232874012,0.036949871801494616,0.289647577092511,0.49005236931940677,0.1574830917314357,0.5716124256739535,0.7129023521409507,48.40800746722455,30.53796036335547,0.05066079295154185,908
1018,1203,0.8462177888611804,156,0.29488960767072725,0.003861202390090213,1.686888821971515,-0.22971050469631277,-0.1253217772818478,2.1389746338619138,69.0189600296574,-0.055899078693059656,0.23961239736759676,0.8192534381139489,0.7844102156374708,0.04631747948597802,0.09437759126301952,0.13685084967250633,24.64504015004382,61.09456895824025,0.04911591355599214,1018
189,919,0.20565832426550598,25,NA,0.0042902488498711856,0.920474577271241,-2.504105666989134,-0.9539012694367915,1.1970989955315718,-389.99229633111827,-0.87707778039675,0.6023628230356296,NA,NA,NA,0,0,160.31451047797205,3.5381225715046596,0.20634920634920634,189
429,1126,0.38099467140319715,26,NA,0.004392724269268197,0.5516523581268666,-0.8177873859982533,-0.711073766893112,0.8941113014631721,3694.602656256475,-0.12414314141846627,0.40912223063632625,NA,NA,NA,0,0,73.3527957525277,14.569329537450812,0.0979020979020979,429
482,915,0.526775956284153,27,NA,0.005149096310161084,0.8584235323050943,-0.40512766979619075,-0.33744692954997346,1.2770058198028083,145.84758406728554,-0.32389271548605847,0.3111866448692264,NA,NA,NA,0,0,34.878073303058756,51.81819837299012,0.05186721991701245,482
664,1128,0.5886524822695035,28,NA,0.0029250562100477835,0.7261881944268422,-1.2145785800288966,-0.4532826271421838,1.0997285051272412,-653.2612769651864,-0.16204627773158475,0.4944981857420264,NA,NA,NA,0,0,267.9996084243957,2.4695273096882113,0.40813253012048195,664
834,1149,0.7258485639686684,29,NA,0.003961267111857962,1.096038272807219,-0.40521664406125607,-0.4840859170261346,1.5676365087366575,100.9749125272357,0.24824786238504043,0.4190991303261267,NA,NA,NA,0,0,34.01825627985962,47.78424263231404,0.06115107913669065,834
160,945,0.1693121693121693,30,NA,0.00589463565669999,0.45451900861947736,-0.9573304021414112,-0.6138624708478653,0.733179951208243,-355.2901639821643,-0.9573304021414112,0.2791121004443812,NA,NA,NA,0,0,90.48442243543197,7.25444494725534,0.13125,160
186,400,0.465,56,NA,0.0067173124603236885,1.4136530602712707,-0.33610969589658796,-0.3280259114152314,1.9130894215541567,65.61196117924891,-0.33610969589658796,0.15241995692395133,NA,NA,NA,0,0,22.739744470902895,41.56709349359896,0.04838709677419355,186
955,1186,0.8052276559865092,57,NA,-0.02542265914916414,4.282369581044881,-0.6468705256758378,-0.2068837043601424,5.196782453985385,12.507771385157914,0.1496344298607174,0.12054468661037596,NA,NA,NA,0,0,16.77094634044997,11.973050471262868,0.0062827225130890054,955
589,1193,0.49371332774518023,58,NA,0.003923676655708687,2.0087983784537724,-0.3890679988270136,-0.4603338611444522,2.6141424376801217,32.22580808335891,0.12360128634612844,0.1798235467296928,NA,NA,NA,0,0,17.313491802365053,267.28708224148244,0.022071307300509338,589
531,919,0.5778019586507073,59,NA,0.004196277481545857,1.6650784328953487,-0.6499466311591856,-0.2393543583500818,2.1864023216516415,68.0651127513072,-0.023310096835098548,0.12141853900566985,NA,NA,NA,0,0,27.606529768318442,74.08368731774793,0.04519774011299435,531
618,919,0.6724700761697497,60,NA,0.0037681505501611493,2.4866979409837,-0.4017752319937111,-0.7925316616494441,3.078645322982871,33.2310445839527,0.4197538904167396,0.09108360178866748,NA,NA,NA,0,0,17.485580380046784,137.99492116085295,0.024271844660194174,618
944,1194,0.7906197654941374,61,NA,0.006390665362768366,1.7395878466493786,-0.7182882398138545,-0.6487112344417959,2.1886699386805346,81.69802377865,0.10638839989245763,0.32812344391289605,NA,NA,NA,0,0,24.10637290805748,53.518202772103635,0.04449152542372881,944
739,1224,0.6037581699346405,87,NA,0.005534287022507945,1.0553699851539342,-1.1830442974396829,-0.22065936772450256,1.4362802315924785,214.32622234356523,0.2607689520581735,0.07808263265843896,NA,NA,NA,0,0,37.334812279895274,34.861059474206584,0.05277401894451962,739
809,1225,0.6604081632653062,88,NA,0.007893148294387252,1.2583921328432843,-0.41320125281007136,-0.08256417895541894,1.8260728924622982,69.24189891476216,0.19224046727884425,0.14735594920490375,NA,NA,NA,0,0,25.40853580367855,56.738127139676386,0.037082818294190356,809
889,1225,0.7257142857142858,89,NA,0.006766012346246068,0.6638026934347933,-0.37421115151380085,-0.13871660327102212,1.0352670017567744,589.7374151902679,-0.022316719662039908,0.43870340481756376,NA,NA,NA,0,0,43.88421535614933,30.856127152661173,0.06186726659167604,889
1033,1225,0.843265306122449,90,NA,0.005922253715070536,0.8527085652689015,-0.4996357815606213,-0.1141727453428358,1.219104575425565,231.46344956365317,-0.11338233972896766,0.30488281579955073,NA,NA,NA,0,0,35.78170460174818,38.88340726514283,0.051306873184898356,1033
68,75,0.9066666666666666,91,NA,0.0020240822214315063,0.5560536368988517,-0.31045657688994055,-0.2611978745028778,0.9296316984659678,558.8635034669753,-0.31045657688994055,0.11465956893475399,NA,NA,NA,0,0,97.90465746112743,13.845525788464673,0.16176470588235295,68
790,1209,0.6534325889164598,116,NA,0.004962844206120903,0.7175899084012837,-0.36155081050724125,-0.30294511282496683,1.0713793642997504,408.84576333736584,0.005760569921208325,0.33094314223248067,NA,NA,NA,0,0,47.76504759081372,29.92664384440508,0.07848101265822785,790
999,1164,0.8582474226804123,117,NA,0.007961217042915414,2.660227417322955,-0.27902857996769526,-0.508978068693566,3.3216181671036127,30.333803344403186,-0.015762511633865828,0.20713623119534497,NA,NA,NA,0,0,16.15734425898382,91.49203412485981,0.021021021021021023,999
874,1209,0.7229114971050455,118,NA,0.0048891900090620435,0.37269651709251433,-1.176528076725242,-0.16723313584529856,0.6311381338439699,-387.09703714661686,-0.3925695113486507,0.19483112098449915,NA,NA,NA,0,0,112.10203713558337,10.538536048953183,0.12128146453089245,874
440,1189,0.3700588730025231,119,NA,0.004505577238130104,0.36161669143795583,-1.0579644201297465,-0.214118316266874,0.6690817467167258,-422.68151700299165,-0.7126994190344889,0.6365402191914713,NA,NA,NA,0,0,143.73095989120168,5.345033125074526,0.17727272727272728,440
1077,1205,0.8937759336099586,120,NA,0.008498414660626204,1.2214084225389363,-0.2168695197268387,-0.13699121695762997,1.6584324287838743,128.71943113005707,-0.004887091933506171,-0.13699121695762997,NA,NA,NA,0,0,26.859886844227535,49.88315273900248,0.04642525533890436,1077
941,1206,0.7802653399668324,121,NA,0.005559147842625168,1.4983701700647063,-0.994850057815152,0.0929770414977186,1.9336999921264455,74.7630952523833,0.2262854001211183,0.0929770414977186,NA,NA,NA,0,0,22.98323384740974,73.91521286937139,0.03294367693942614,941
1034,1202,0.8602329450915142,153,NA,-0.004709347987667483,3.3940508353661842,-0.5422400570680401,-0.21464942121889305,4.098218871608531,17.305490622404367,0.26764495049719006,0.24084711575270765,NA,NA,NA,0,0,13.266587212487805,261.0962258415973,0.007736943907156673,1034
628,1203,0.5220282626766417,155,NA,0.005835491458437589,1.3311580634509865,-0.61062147145322,-0.706877693425631,1.7785661116184075,104.10846994236236,-0.4327306506362951,0.3599285781464504,NA,NA,NA,0,0,28.981993328021375,54.014529412405615,0.044585987261146494,628
619,1203,0.514546965918537,157,NA,-0.006258159081503535,3.8974066473365427,-1.0649639213435558,-1.5947905347253404,4.597785463193125,19.708747521099625,0.27512160928798113,0.4421943601017031,NA,NA,NA,0,0,15.74850475635265,194.47078898840476,0.011308562197092083,619
